@RELATION Leaf_Classification

@ATTRIBUTE Contrast numeric
@ATTRIBUTE Homogeneity numeric
@ATTRIBUTE ASM numeric
@ATTRIBUTE Dissimilarity numeric
@ATTRIBUTE Energy numeric
@ATTRIBUTE class {Aguacate,Guaycacan,Coralillo}

@DATA
1316862,4458237.49502,2593541856,1143520,50926.8284502,Guaycacan
3061676,3919163.83419,1228621560,2302944,35051.6983897,Guaycacan
659215,4722393.28322,2139588270,598329,46255.6836508,Guaycacan
489380,4793625.2,331710,451388,575.942705484,Guaycacan
1524510,4368066.20443,597752418,1327340,24448.9758068,Guaycacan
120161670,1189969.57852,1906494882,18705060,43663.4272819,Guaycacan
600926,4747200.50407,2583680316,547324,50829.9155616,Guaycacan
502205,4788158.3,790316118,462637,28112.5615695,Guaycacan
1873209,4224371.77256,2025542468,1622959,45006.0270186,Guaycacan
19699344,2323800.96745,3852027864,7438436,62064.7070725,Guaycacan
1312820,4425513.04321,2486962814,1200402,49869.4577271,Guaycacan
1372181,4390553.31052,3533300230,1269455,59441.5698817,Guaycacan
2517738,3995430.72425,4125177744,2107982,64227.5466136,Guaycacan
300297168,826168.407223,1240405158,30145582,35219.3861105,Guaycacan
1232362,4445714.23367,2499342058,1154394,49993.4201471,Guaycacan
849895,4617053.07376,203925510,805747,14280.2489474,Guaycacan
1337474,4628033.34764,2199123630,844056,46894.8145321,Guaycacan
760312,4806873.84653,3309331558,466382,57526.7899157,Guaycacan
508967,4870829.54977,4163487420,324521,64525.0913986,Guaycacan
456303,4878068.66471,201359534,304897,14190.1210002,Guaycacan
1363557,4620366.75609,361342698,860293,19009.0162291,Guaycacan
801366,4796890.14373,1420260244,488670,37686.340284,Guaycacan
533520,4865836.11041,1069267410,336692,32699.6545853,Guaycacan
477401,4873179.28824,1630447084,316539,40378.7949795,Guaycacan
1413188,4605450.59596,1474908468,891788,38404.5370757,Guaycacan
922791,4765401.37435,240548392,557735,15509.6225615,Guaycacan
668579,4830985.09186,981379322,415571,31326.9743512,Guaycacan
641107,4824032.85294,3883589144,425263,62318.4494672,Guaycacan
1494088,4581471.34882,46611452,942496,6827.25801475,Guaycacan
1351167,4654244.92629,2209301684,798863,47003.2092947,Guaycacan
57442568,1927984.96883,3931214100,10678926,62699.3947339,Guaycacan
1453768,4534663.89582,1836807368,1033748,42857.9907135,Guaycacan
1622751,4543005.02044,972619654,1023779,31186.8506586,Guaycacan
4328905,4094637.9103,1978540340,2060081,44480.7861891,Guaycacan
764451,4746480.80226,1454166762,574821,38133.5385455,Guaycacan
577530,4807941.77647,2285472126,442034,47806.6117394,Guaycacan
1831099,4480138.49854,2784192296,1156411,52765.4460419,Guaycacan
103339194,1486142.32658,2966034342,15121092,54461.3105057,Guaycacan
696027,4770991.92081,1019512512,522613,31929.8060126,Guaycacan
585175,4807105.15882,505031834,444691,22472.9133403,Guaycacan
2175523,4377759.3621,3081615380,1373189,55512.2993579,Guaycacan
18176645,2738085.87308,1928873912,6004841,43918.947073,Guaycacan
1287664,4534752.89594,2496072276,1011864,49960.7073209,Guaycacan
1311628,4514160.39706,529609048,1052126,23013.2363652,Guaycacan
2767461,4213767.71032,2172850076,1725569,46613.839962,Guaycacan
201094105,1064177.6012,9064924,22996711,3010.80122227,Guaycacan
1143415,4558756.97793,3969651922,950475,63005.1737717,Guaycacan
823008,4689696.42353,1589220594,679884,39865.0297128,Guaycacan
1026930,4642062.30133,1140042442,788282,33764.5145382,Guaycacan
571018,4813096.56742,1160322804,431638,34063.5113281,Guaycacan
385384,4873963.6,4090156488,300158,63954.3312685,Guaycacan
349749,4880835.9,77144506,282765,8783.19452136,Guaycacan
1049271,4634433.14066,3717755582,804367,60973.4006104,Guaycacan
605277,4803154.90995,3627577228,453549,60229.3718048,Guaycacan
406468,4868805.01176,1543347830,312260,39285.4658875,Guaycacan
367869,4876097.1,2625354398,293683,51238.2122834,Guaycacan
1090423,4620520.88157,1354862250,833783,36808.4535127,Guaycacan
705522,4772536.35218,2363423260,519956,48615.0517844,Guaycacan
526906,4833921.43801,15861894,389864,3982.69933588,Guaycacan
518553,4826427.33529,2457138070,401387,49569.5276354,Guaycacan
1160642,4596311.11385,4210615168,884780,64889.253101,Guaycacan
1068511,4661645.28495,323936404,757695,17998.2333577,Guaycacan
55095161,1945077.34074,2938071216,10660391,54203.9778614,Guaycacan
1298741,4535461.66611,2270920442,1011451,47654.1754939,Guaycacan
1273765,4557543.43544,1233624182,966507,35122.9865188,Guaycacan
3549288,4109965.59069,3274477068,1986948,57223.0466508,Guaycacan
648984,4750521.68145,11541548,549738,3397.28538689,Guaycacan
476038,4811109.4,1720402480,420024,41477.7347501,Guaycacan
1456655,4495144.89019,4021535798,1098093,63415.5800888,Guaycacan
95891402,1512338.50961,2207537734,14924956,46984.4414035,Guaycacan
578198,4774922.03529,3987713404,497350,63148.344428,Guaycacan
481165,4809995.5,746467818,422735,27321.5632422,Guaycacan
1762589,4393231.56918,1316616650,1313721,36285.2125528,Guaycacan
16563891,2758360.04368,1236204864,5907767,35159.7051182,Guaycacan
1139726,4535093.45966,1251705530,989272,35379.4506741,Guaycacan
1173513,4514601.84065,1784171038,1029753,42239.4488364,Guaycacan
2292569,4229858.56555,1906081634,1664111,43658.694827,Guaycacan
196261456,1069136.49735,3040979626,22918726,55145.0779853,Guaycacan
1026610,4559579.29297,1923074160,930586,43852.8694614,Guaycacan
721779,4689935.13529,93794066,662937,9684.73365664,Guaycacan
948669,4674226.88542,4288546086,719557,65486.9917312,Guaycacan
481205,4845555.06561,3956567916,362207,62901.2552816,Guaycacan
309633,4902105.26471,3890300796,240623,62372.2758604,Guaycacan
282137,4907115.5,3969775828,227697,63006.1570642,Guaycacan
974093,4665734.80691,3393159514,737485,58250.8327322,Guaycacan
515001,4835804.36672,788029954,383775,28071.8712237,Guaycacan
329854,4897263.61176,1370518684,252052,37020.5170682,Guaycacan
300786,4901879.4,1142383244,239532,33799.1604038,Guaycacan
1021053,4650232.52183,3659966824,770247,60497.6596572,Guaycacan
621341,4803897.20635,193347656,453223,13904.950773,Guaycacan
453020,4862045.56199,3039785628,330718,55134.2509517,Guaycacan
456361,4850256.84118,187839378,351391,13705.4506675,Guaycacan
1100906,4623510.93828,3251327866,826512,57020.4162209,Guaycacan
1013189,4690354.28261,2294913408,698279,47905.2544926,Guaycacan
51196077,2032721.05348,1555485498,9832629,39439.6437357,Guaycacan
1358305,4556817.54784,4083063666,981405,63898.8549663,Guaycacan
1229804,4580797.02464,3419714886,916422,58478.3283448,Guaycacan
3820024,4140542.55244,597341228,1936852,24440.5652144,Guaycacan
622481,4772110.78585,152324308,509249,12341.9734241,Guaycacan
436452,4830241.2,2631147242,381540,51294.7096882,Guaycacan
1443950,4509866.40193,1802184918,1065434,42452.1485675,Guaycacan
96473253,1501115.49923,262884968,14706819,16213.7277638,Guaycacan
540535,4793802.65385,2943857806,459583,54257.3295141,Guaycacan
443965,4826339.5,3364965858,389295,58008.3257645,Guaycacan
1801460,4395090.84082,1583302230,1307296,39790.7304532,Guaycacan
19384785,2713436.09961,1691124752,6048015,41123.2872227,Guaycacan
1162652,4540433.36418,3640514858,982472,60336.6792093,Guaycacan
1223146,4507565.88892,731693858,1048698,27049.8402583,Guaycacan
2429510,4209799.8278,424926354,1703116,20613.7418728,Guaycacan
217516780,1012729.37253,3636030154,23936452,60299.5037625,Guaycacan
1060262,4553804.56775,2675659104,945134,51726.7735704,Guaycacan
733856,4688234.42353,674766320,667770,25976.2645505,Guaycacan
1113983,4622723.78129,1354515544,832801,36803.7436139,Guaycacan
594603,4814713.44842,3331029428,432001,57715.0710647,Guaycacan
389460,4881300.56471,1881238876,288586,43373.2506967,Guaycacan
356634,4886231.4,991746072,274920,31492.000127,Guaycacan
1137940,4614095.61334,3759481722,850808,61314.6126303,Guaycacan
629857,4804120.81041,2600549214,455077,50995.5803379,Guaycacan
410216,4876095.34118,2236223784,300680,47288.7278746,Guaycacan
375734,4881081.8,305183012,286686,17469.4880291,Guaycacan
1182982,4597912.44236,960994118,884584,30999.9051289,Guaycacan
733282,4771540.85021,3769708208,525106,61397.9495423,Guaycacan
529867,4840901.32896,993799648,378543,31524.587991,Guaycacan
528129,4829384.48824,3638200996,398121,60317.5015729,Guaycacan
1257473,4570943.18869,2568588990,940793,50681.2488994,Guaycacan
1099135,4655465.64665,3098265178,771935,55662.0622866,Guaycacan
52041499,1920508.63399,329301928,10527779,18146.6781533,Guaycacan
1286693,4526177.3163,1763463126,1025193,41993.6081565,Guaycacan
1379004,4526538.67149,2063674608,1033180,45427.6854792,Guaycacan
3466221,4077621.94138,1848490422,2036855,42994.0742661,Guaycacan
644515,4752834.0457,1887154492,545163,43441.3914602,Guaycacan
492043,4809261.7,4212794304,425771,64906.0421224,Guaycacan
1571246,4456531.65451,2004057890,1178868,44766.7051501,Guaycacan
97397332,1418414.33889,716532636,15579136,26768.1272412,Guaycacan
585868,4775751.64706,3730044618,497244,61074.0912171,Guaycacan
502858,4806956.2,2222092646,431416,47139.0776957,Guaycacan
1889247,4342103.11329,1649175690,1417445,40610.0442009,Guaycacan
16113098,2643498.14126,2280508608,6170910,47754.6710595,Guaycacan
1165735,4525950.44843,482424646,1008961,21964.1673186,Guaycacan
1234514,4490844.44687,635291748,1079352,25204.9945051,Guaycacan
2434227,4159564.80555,2329570490,1803219,48265.6243096,Guaycacan
207065907,975081.888519,2140054518,24410317,46260.7232758,Guaycacan
1056097,4545418.08207,2666923670,959257,51642.2663136,Guaycacan
762052,4675178.65882,2971179036,694244,54508.5225997,Guaycacan
1055910,4617456.65656,288658956,834366,16989.9663331,Guaycacan
537485,4817041.53982,2549157472,419859,50489.1817323,Guaycacan
349202,4882709.0,3297175874,279552,57421.0403424,Guaycacan
321736,4887769.6,1154726188,266540,33981.2623073,Guaycacan
1080451,4608660.52508,3329734512,852791,57703.8517952,Guaycacan
571817,4806054.64932,2083880568,443673,45649.5407206,Guaycacan
368365,4877902.65294,2672813864,290755,51699.2636698,Guaycacan
340434,4882301.4,4089575284,278770,63949.7872084,Guaycacan
1126271,4591955.42854,2079867000,887655,45605.5588717,Guaycacan
673613,4772512.46505,550635434,515657,23465.6223868,Guaycacan
485438,4842141.03439,179610360,369524,13401.8789727,Guaycacan
493941,4829430.3,1778750076,392325,42175.2305981,Guaycacan
1203781,4563919.79277,2001592066,946185,44739.1558481,Guaycacan
1034379,4655446.22692,1227358336,765163,35033.6743149,Guaycacan
52156672,1955199.6099,3934547636,10388164,62725.9725791,Guaycacan
1328844,4517659.32673,1834715244,1046784,42833.576129,Guaycacan
1329427,4518124.67124,2628699808,1041539,51270.8475452,Guaycacan
3428292,4073744.76809,3099191700,2045850,55670.3844068,Guaycacan
630817,4752308.29095,2727927964,543767,52229.569824,Guaycacan
473896,4808111.2,202008250,424664,14212.9606346,Guaycacan
1534135,4444331.71905,2234262418,1195215,47267.9851274,Guaycacan
98177907,1423407.30599,1736750572,15617109,41674.3394909,Guaycacan
567695,4773984.78235,2736386036,497163,52310.4773062,Guaycacan
481927,4805138.5,2347842200,430957,48454.5374552,Guaycacan
1876048,4324882.62796,3171517532,1444908,56316.2279632,Guaycacan
17514338,2618189.86402,4206757852,6311056,64859.5239884,Guaycacan
1183029,4515934.47796,2630562236,1028071,51289.0069703,Guaycacan
1260775,4473318.03505,1343285996,1112971,36650.8662381,Guaycacan
2481079,4132729.13963,3637225524,1853255,60309.4148869,Guaycacan
221735773,981776.99774,1353305878,24918497,36787.3059356,Guaycacan
1084134,4531647.49608,3805553300,986634,61689.1667961,Guaycacan
771773,4664042.44118,1812585258,714421,42574.4672075,Guaycacan
1220117,4653201.9438,1618003802,786965,40224.4179821,Guaycacan
681342,4828597.11927,951331818,418800,30843.6673889,Guaycacan
459454,4886238.68507,920156164,291048,30334.0759543,Guaycacan
416280,4891081.55294,3326057950,276700,57671.9858337,Guaycacan
1244924,4645507.63097,4277365568,803154,65401.5716019,Guaycacan
718206,4819423.12505,3108712324,439332,55755.8277133,Guaycacan
481349,4881844.68914,235433414,301877,15343.8396107,Guaycacan
436087,4886384.92353,3379671924,287815,58134.9458071,Guaycacan
1292180,4630590.75593,1816378298,834482,42618.9898754,Guaycacan
827941,4790339.15874,2286419664,503191,47816.520827,Guaycacan
604862,4849605.85973,1978943614,374882,44485.3190839,Guaycacan
591259,4838198.21765,381039878,393647,19520.2427751,Guaycacan
1370263,4605650.00949,3988178878,886741,63152.0298803,Guaycacan
1216905,4685985.51325,2547315968,728703,50470.941818,Guaycacan
48982979,2052057.10376,2195915208,9676799,46860.5933381,Guaycacan
1326598,4557137.64428,618086404,978598,24861.3435679,Guaycacan
1495970,4564899.6354,659448788,971952,25679.7349675,Guaycacan
3862522,4161044.80619,3926997294,1899004,62665.7585448,Guaycacan
693868,4768868.47758,66631486,525982,8162.81115793,Guaycacan
539152,4819618.70588,7160600,416298,2675.92974497,Guaycacan
1699437,4498970.8654,4041707032,1109871,63574.4212085,Guaycacan
91216499,1546511.49556,2270410086,14217293,47648.8204051,Guaycacan
636434,4789861.91584,3217095862,481428,56719.4487103,Guaycacan
550567,4817106.66471,2581303228,422383,50806.5274153,Guaycacan
2037652,4391100.82101,2097857186,1336280,45802.3709648,Guaycacan
16096388,2790862.70979,1239695564,5726012,35209.3107572,Guaycacan
1187817,4559785.16448,3047481398,954249,55203.9980255,Guaycacan
1275620,4519200.11532,3215007654,1037824,56701.0375037,Guaycacan
2623811,4216602.7888,1804427276,1707857,42478.5507757,Guaycacan
185748067,1063826.91356,315933138,22479885,17774.5080945,Guaycacan
1084455,4575393.95874,2809866554,912689,53008.1744073,Guaycacan
808300,4689742.56471,2779738760,677484,52723.2278981,Guaycacan
990211,4664897.65854,1585680698,743749,39820.6064494,Guaycacan
550763,4833423.34525,893418758,394019,29890.1113748,Guaycacan
375879,4889410.71176,186930726,272827,13672.2611883,Guaycacan
343808,4894275.2,2862194432,259376,53499.4806704,Guaycacan
1010503,4657425.99512,1149406182,759291,33902.8934163,Guaycacan
581334,4824681.04344,3970665486,413366,63013.2167565,Guaycacan
396283,4884679.22941,1850738696,284113,43020.2126448,Guaycacan
361765,4889851.9,51039750,269741,7144.21094313,Guaycacan
1049907,4642538.11486,377044998,790161,19417.6465618,Guaycacan
674746,4795778.26208,836868304,475886,28928.6761536,Guaycacan
510408,4852885.55294,3504292698,355568,59197.0666334,Guaycacan
509489,4842929.26471,1210278390,372447,34789.0556066,Guaycacan
1115600,4617480.61283,673608448,842002,25953.9678662,Guaycacan
1008336,4690454.61678,1674091668,700354,40915.6653129,Guaycacan
46747326,1998640.87652,1861511680,9874680,43145.2393666,Guaycacan
1271981,4559313.01262,451972374,965495,21259.6419067,Guaycacan
1222601,4576294.77231,4269746382,927065,65343.2963815,Guaycacan
3160397,4156388.71976,494363674,1861453,22234.2904991,Guaycacan
636380,4767510.59499,2285505208,519246,47806.9577363,Guaycacan
473305,4822968.27647,2825694792,399803,53157.2647152,Guaycacan
1396370,4509234.67073,2566212366,1065394,50657.7966951,Guaycacan
83571871,1503191.31272,3486575046,14397747,59047.2272507,Guaycacan
576925,4787207.57059,1545279294,476627,39310.0406258,Guaycacan
484223,4819575.81765,728308308,407277,26987.1878491,Guaycacan
1684805,4399258.70695,2553622254,1292551,50533.3776231,Guaycacan
14744705,2739462.7946,3537815410,5804615,59479.537742,Guaycacan
1169888,4541393.7981,1339482670,982310,36598.943564,Guaycacan
1212407,4511697.60715,1670356008,1040185,40869.9890873,Guaycacan
2186914,4220069.02831,2496497394,1666930,49964.9616631,Guaycacan
190824548,1012919.32411,2029457512,23343836,45049.5006854,Guaycacan
1064957,4556424.00416,1022778826,941681,31980.9134641,Guaycacan
749691,4687394.83846,390104736,671807,19751.0692369,Guaycacan
1149512,4701616.55233,4034228734,693604,63515.5786717,Guaycacan
640764,4847248.30785,4102183314,380344,64048.2889233,Guaycacan
440732,4894807.20724,28400158,273380,5329.17986185,Guaycacan
399579,4898973.22941,69318620,260671,8325.7804439,Guaycacan
1173498,4695894.50681,1890490352,706250,43479.7694566,Guaycacan
675072,4840452.0248,3179961348,396386,56391.1460072,Guaycacan
462943,4891253.23665,3266150188,282783,57150.2422392,Guaycacan
418710,4895766.03529,3671645016,269154,60594.1005049,Guaycacan
1218441,4684995.21416,2455538274,730225,49553.3881183,Guaycacan
778151,4818786.80927,2453107256,446269,49528.8527628,Guaycacan
578960,4868876.98281,483536690,337450,21989.4677062,Guaycacan
564326,4860957.52851,4246140456,350514,65162.4159773,Guaycacan
1292409,4666756.48538,3268756082,770143,57173.0363196,Guaycacan
1161160,4737020.02869,3921372362,630712,62620.8620349,Guaycacan
45243028,2604112.81125,1569014332,7798828,39610.7855514,Guaycacan
1331828,4633263.88213,1887667816,844314,43447.2992947,Guaycacan
1412447,4637238.14459,1019986882,834699,31937.2334744,Guaycacan
4023771,4322717.47325,2515482646,1613849,50154.5874871,Guaycacan
641905,4807763.94657,725409010,452151,26933.4180898,Guaycacan
492037,4846052.25294,2361078414,364339,48590.9293387,Guaycacan
1608944,4589000.66136,3322131254,940002,57637.932423,Guaycacan
83771105,2155583.65169,3251611598,11377151,57022.9041526,Guaycacan
575988,4825981.77557,1877635754,411056,43331.6945664,Guaycacan
497918,4845857.21176,3231491454,365600,56846.2087918,Guaycacan
1941310,4509086.84693,2589749982,1114940,50889.5861842,Guaycacan
16576421,3265834.90643,1430429240,4625329,37821.015851,Guaycacan
1060621,4657243.87788,1904294514,767521,43638.2230848,Guaycacan
1140963,4618063.09593,4136154402,848507,64312.9411705,Guaycacan
2527214,4378652.56969,932221422,1404514,30532.301289,Guaycacan
155176636,1688179.79236,3132589416,17367292,55969.5400732,Guaycacan
927188,4669403.79484,1143421722,729262,33814.5193963,Guaycacan
692013,4751813.27376,233650214,554641,15285.6211519,Guaycacan
1143319,4668126.25759,1580337678,750957,39753.4612078,Guaycacan
617587,4838729.54005,1012263080,392579,31816.082097,Guaycacan
411480,4893266.82353,799713336,271824,28279.203242,Guaycacan
373386,4897233.77647,978364676,259354,31278.8215251,Guaycacan
1167055,4660464.88423,4018000752,767033,63387.7018987,Guaycacan
652791,4829322.2979,1824635512,413329,42715.7525042,Guaycacan
432753,4888482.52262,3078756256,283219,55486.541215,Guaycacan
392213,4892593.66471,3073909672,270215,55442.8505039,Guaycacan
1211840,4645720.03267,1446471828,797910,38032.5101459,Guaycacan
757013,4799101.93406,1318726454,478683,36314.2734197,Guaycacan
549087,4856625.53348,1713660452,354667,41396.3821125,Guaycacan
540272,4845330.72941,360054286,373444,18975.0964688,Guaycacan
1285982,4621055.38542,2755400548,849528,52491.9093575,Guaycacan
1118749,4693970.97344,3919044168,703897,62602.2696713,Guaycacan
47208639,2041480.09466,77542218,9691425,8805.80592564,Guaycacan
1289896,4564894.35231,4095362894,959092,63995.0224158,Guaycacan
1406648,4580149.6882,1221286124,934980,34946.904355,Guaycacan
3493581,4166608.85093,2982703474,1866001,54614.1325483,Guaycacan
660030,4771279.21357,1579625600,516782,39744.5040226,Guaycacan
504876,4824034.09412,3051959534,403288,55244.5430246,Guaycacan
1601692,4513517.94529,194854308,1074084,13959.0224586,Guaycacan
86763988,1528786.77973,1352737302,14237362,36779.5772406,Guaycacan
606772,4791113.76471,1579260474,474884,39739.9103421,Guaycacan
515393,4821084.39412,3325539388,409957,57667.4898708,Guaycacan
1919051,4406179.17137,1461884214,1298727,38234.5944663,Guaycacan
15242830,2769619.83364,1300027102,5739650,36055.8885898,Guaycacan
1191512,4551919.94171,1599215334,968060,39990.1904722,Guaycacan
1238001,4518396.75546,3647230492,1033475,60392.3049072,Guaycacan
2464472,4231866.42282,1765473500,1667614,42017.538005,Guaycacan
187450266,1036348.70402,3334639666,22836284,57746.3389835,Guaycacan
1086383,4566196.54607,213196778,928859,14601.2594662,Guaycacan
779865,4691159.38235,1391854136,670511,37307.5613784,Guaycacan
1076520,4635178.74717,2644862404,806334,51428.225752,Guaycacan
565640,4820716.38943,1942388316,417488,44072.5347127,Guaycacan
369478,4883533.84706,1719349090,281522,41465.0345472,Guaycacan
336696,4889425.2,1776696832,266274,42150.8817464,Guaycacan
1100109,4626615.52168,3210183292,824283,56658.479436,Guaycacan
598605,4809876.23337,1011763042,440881,31808.2228677,Guaycacan
388823,4877975.01765,2817233122,294009,53077.6141325,Guaycacan
353815,4883928.1,3093379790,278289,55618.1606132,Guaycacan
1145114,4610143.08749,1066256722,858760,32653.5866636,Guaycacan
700357,4775459.50338,1087141238,514487,32971.8249116,Guaycacan
503642,4840310.67059,1913458894,375838,43743.1011018,Guaycacan
502551,4829405.20588,3685006382,393931,60704.2534095,Guaycacan
1221047,4582148.03103,2042932912,917275,45198.8153827,Guaycacan
1061167,4655026.13456,1918556774,770631,43801.3330162,Guaycacan
54050298,1933113.49773,2256732608,10646362,47505.0798126,Guaycacan
1325564,4521677.23632,620860066,1039632,24917.0637516,Guaycacan
1343539,4536958.36922,2315800886,1011639,48122.7688937,Guaycacan
3475177,4071792.90375,3704569234,2064591,60865.1725866,Guaycacan
665209,4746833.45113,487501256,558597,22079.4306086,Guaycacan
491826,4809133.8,1754190304,425948,41883.0550939,Guaycacan
1543104,4464366.1524,541103328,1163506,23261.627802,Guaycacan
101569165,1429079.68686,1214625882,15706887,34851.4832109,Guaycacan
598291,4770876.24118,2496219796,507415,49962.1836592,Guaycacan
497774,4806428.6,1704724002,431448,41288.3034527,Guaycacan
1875759,4347147.4368,2781038006,1409931,52735.5478401,Guaycacan
17994104,2635056.32853,1021281136,6325260,31957.4895134,Guaycacan
1204817,4511481.20487,575832108,1039291,23996.5019951,Guaycacan
1243905,4480655.31831,3338479802,1098205,57779.579455,Guaycacan
2456879,4160254.28149,2225581810,1809511,47176.0724308,Guaycacan
225195493,994430.651104,100466058,24767695,10023.2758118,Guaycacan
1105767,4530086.26786,4124557514,992943,64222.7180521,Guaycacan
780376,4668861.71765,549391550,707826,23439.1030118,Guaycacan
1237160,4595884.67548,2677237124,898718,51742.0247381,Guaycacan
680716,4782266.64796,1436305698,501374,37898.6239592,Guaycacan
456538,4849379.8,2304257858,352990,48002.6859457,Guaycacan
415029,4858178.7,384707560,331407,19613.9633935,Guaycacan
1261172,4588385.86935,2623008622,914852,51215.3162833,Guaycacan
717388,4772369.19457,2488076396,523684,49880.6214476,Guaycacan
480447,4844331.93529,1142974090,365387,33807.8998165,Guaycacan
435578,4853376.2,3735470814,342836,61118.4981327,Guaycacan
1306451,4574325.39635,3069363802,945121,55401.8393377,Guaycacan
827646,4741458.41333,1504820324,592286,38792.0136626,Guaycacan
612378,4810955.85068,518950704,442352,22780.489547,Guaycacan
602340,4804157.15294,3827046030,452420,61863.123345,Guaycacan
1382343,4550803.03061,2554841126,995761,50545.4362529,Guaycacan
1226866,4630693.1909,1754766882,835622,41889.9377178,Guaycacan
63842168,2038551.19775,1996232066,10790574,44679.2129071,Guaycacan
1486459,4509198.06661,264119084,1082303,16251.7409529,Guaycacan
1504663,4512873.30183,3132436682,1077351,55968.1756179,Guaycacan
4091023,4078878.8924,4167767338,2113119,64558.2476373,Guaycacan
719304,4732935.76833,486682128,590712,22060.8732375,Guaycacan
538296,4790649.6,2394754902,464500,48936.2330181,Guaycacan
1704663,4451515.85134,893047430,1209417,29883.8991766,Guaycacan
110639198,1611209.66444,294578140,15274736,17163.2788243,Guaycacan
638083,4759055.06833,1728491008,533765,41575.1248705,Guaycacan
540259,4790776.9,2497413824,464615,49974.1315482,Guaycacan
2042432,4351551.44134,563964674,1425818,23747.940416,Guaycacan
18944461,2794288.53731,2364497556,6029543,48626.0995351,Guaycacan
1214501,4535524.17776,4283317620,999677,65447.0596742,Guaycacan
1265482,4499657.69812,1665385160,1069416,40809.130841,Guaycacan
2641333,4190348.06721,1876689346,1781299,43320.7726847,Guaycacan
213686687,1203283.83995,2541036390,22842859,50408.6935955,Guaycacan
1070137,4560564.20659,4060822820,935939,63724.5856793,Guaycacan
775757,4675887.5,1216596562,695343,34879.7442938,Guaycacan
1022937,4635963.28252,2284283048,798913,47794.1737872,Guaycacan
546691,4819515.14072,2439107586,417063,49387.3221181,Guaycacan
364903,4881969.27647,3349434906,283389,57874.3026394,Guaycacan
335523,4887233.7,39711702,269731,6301.72214557,Guaycacan
1045421,4627750.08346,4144994594,816139,64381.6324273,Guaycacan
580694,4808868.57466,156037748,440280,12491.5070348,Guaycacan
386293,4876719.38235,613209222,295677,24763.0616443,Guaycacan
353900,4882359.2,2588151234,280918,50873.8757517,Guaycacan
1088190,4612060.2786,74147664,849012,8610.90378532,Guaycacan
680675,4776811.26546,1635085782,509529,40436.1939604,Guaycacan
507415,4842114.84389,2578147468,373185,50775.4612781,Guaycacan
509731,4831580.5,3868952608,391425,62200.9052024,Guaycacan
1159210,4585978.45823,521606334,903618,22838.7025463,Guaycacan
1041867,4662851.01328,3987005650,754185,63142.7402795,Guaycacan
54007291,1937498.18574,3304752632,10488301,57486.9779341,Guaycacan
1346499,4527324.30074,3682320346,1032343,60682.1254242,Guaycacan
1275611,4543255.12334,1804571338,992981,42480.2464447,Guaycacan
3467552,4095614.33101,501779936,2016772,22400.4449956,Guaycacan
641184,4754851.21629,724193390,541232,26910.8414956,Guaycacan
474373,4812527.5,2465164962,417383,49650.4276115,Guaycacan
1465203,4473972.72869,2182470338,1137897,46716.917043,Guaycacan
97871246,1455134.03246,863329928,15295890,29382.4765464,Guaycacan
571283,4778765.64751,583298354,489781,24151.5704251,Guaycacan
480716,4810762.4,3520578686,421382,59334.4645716,Guaycacan
1779378,4362072.8175,4202050238,1372600,64823.2229837,Guaycacan
16921373,2683011.76381,2306475154,6117705,48025.7759333,Guaycacan
1169201,4531303.66492,3966896874,999703,62983.3063121,Guaycacan
1218473,4497537.8357,3543395798,1065243,59526.4294074,Guaycacan
2329910,4180428.24778,137611932,1758544,11730.8112251,Guaycacan
209157550,999831.301397,1795681572,24058156,42375.4831477,Guaycacan
1056914,4549305.10624,197029382,952394,14036.715499,Guaycacan
745019,4678885.77059,228315778,685213,15110.121707,Guaycacan
1270405,4613851.82005,2197051068,868073,46872.7113361,Guaycacan
680943,4799321.26928,1515228222,470779,38925.9325129,Guaycacan
454258,4864210.38824,983627864,327650,31362.8420906,Guaycacan
409879,4871667.7,3567045932,308067,59724.7514185,Guaycacan
1299811,4605694.76959,879463734,885835,29655.7538093,Guaycacan
725293,4788321.70594,893653038,495803,29894.0301398,Guaycacan
481248,4858758.56471,3631424824,341162,60261.3045328,Guaycacan
433254,4866279.0,1877630624,320944,43331.6353719,Guaycacan
1355963,4590135.12345,3331441366,919709,57718.6396756,Guaycacan
853882,4755692.73213,4047877130,569014,63622.9292787,Guaycacan
627617,4822975.18688,2020508160,424001,44950.0629588,Guaycacan
611561,4814571.14706,3306464160,436579,57501.8622307,Guaycacan
1449219,4563826.4884,2981470390,976759,54602.8423253,Guaycacan
1323689,4640638.12676,3907347236,825347,62508.7772717,Guaycacan
68106191,1975205.86732,352565788,10868941,18776.735286,Guaycacan
1543500,4502665.24496,3969830808,1104440,63006.5933693,Guaycacan
1599930,4521865.32253,1469360856,1067860,38332.2430338,Guaycacan
4835369,4073358.4997,1582887978,2171043,39785.5247295,Guaycacan
736318,4736304.71559,1191938600,587852,34524.4637902,Guaycacan
540953,4797445.59412,2027991202,453615,45033.2233135,Guaycacan
1849134,4453292.43715,1973704840,1216974,44426.3980084,Guaycacan
120170679,1507720.43163,49521568,15609845,7037.15624382,Guaycacan
651517,4762705.67738,241103758,529761,15527.5161568,Guaycacan
548538,4795369.51765,3908065128,458340,62514.5193375,Guaycacan
2269612,4342596.6463,2825816898,1459450,53158.4132382,Guaycacan
22480048,2704375.81148,2347216344,6383794,48448.0788474,Guaycacan
